Lokalizacja,Płeć,Wiek,Populacja
ZASPA ROZSTAJE,kobiety,83,30
ZASPA ROZSTAJE,mężczyźni,83,27
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,83,102
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,83,66
GDAŃSK,kobiety,83,1553
GDAŃSK,mężczyźni,83,923
ANIOŁKI,kobiety,84,14
ANIOŁKI,mężczyźni,84,5
BRĘTOWO,kobiety,84,10
BRĘTOWO,mężczyźni,84,6
BRZEŹNO,kobiety,84,41
BRZEŹNO,mężczyźni,84,34
CHEŁM,kobiety,84,54
CHEŁM,mężczyźni,84,29
JASIEŃ,kobiety,84,7
JASIEŃ,mężczyźni,84,3
KOKOSZKI,kobiety,84,7
KOKOSZKI,mężczyźni,84,7
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,84,3
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,84,0
LETNICA,kobiety,84,3
LETNICA,mężczyźni,84,1
MATARNIA,kobiety,84,7
MATARNIA,mężczyźni,84,4
MŁYNISKA,kobiety,84,16
MŁYNISKA,mężczyźni,84,17
NOWY PORT,kobiety,84,24
NOWY PORT,mężczyźni,84,8
OLIWA,kobiety,84,87
OLIWA,mężczyźni,84,58
OLSZYNKA,kobiety,84,7
OLSZYNKA,mężczyźni,84,1
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,84,58
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,84,30
OSOWA,kobiety,84,20
OSOWA,mężczyźni,84,17
PIECKIIGOWO,kobiety,84,28
PIECKIIGOWO,mężczyźni,84,22
PRZERÓBKA,kobiety,84,17
PRZERÓBKA,mężczyźni,84,4
PRZYMORZE MAŁE,kobiety,84,100
PRZYMORZE MAŁE,mężczyźni,84,76
PRZYMORZE WIELKIE,kobiety,84,169
PRZYMORZE WIELKIE,mężczyźni,84,148
RUDNIKI,kobiety,84,2
RUDNIKI,mężczyźni,84,0
SIEDLCE,kobiety,84,54
SIEDLCE,mężczyźni,84,20
STOGI,kobiety,84,61
STOGI,mężczyźni,84,23
STRZYŻA,kobiety,84,20
STRZYŻA,mężczyźni,84,12
SUCHANINO,kobiety,84,30
SUCHANINO,mężczyźni,84,12
ŚRÓDMIEŚCIE,kobiety,84,142
ŚRÓDMIEŚCIE,mężczyźni,84,60
UJEŚCISKO-ŁOSTOWICE,kobiety,84,23
UJEŚCISKO-ŁOSTOWICE,mężczyźni,84,4
VII DWÓR,kobiety,84,32
VII DWÓR,mężczyźni,84,15
WRZESZCZ DOLNY,kobiety,84,95
WRZESZCZ DOLNY,mężczyźni,84,44
WRZESZCZ GÓRNY,kobiety,84,94
WRZESZCZ GÓRNY,mężczyźni,84,34
WYSPA SOBIESZEWSKA,kobiety,84,8
WYSPA SOBIESZEWSKA,mężczyźni,84,7
WZGÓRZE MICKIEWICZA,kobiety,84,9
WZGÓRZE MICKIEWICZA,mężczyźni,84,5
ZASPA MŁYNIEC,kobiety,84,50
ZASPA MŁYNIEC,mężczyźni,84,31
ZASPA ROZSTAJE,kobiety,84,35
ZASPA ROZSTAJE,mężczyźni,84,23
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,84,93
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,84,54
GDAŃSK,kobiety,84,1420
GDAŃSK,mężczyźni,84,814
ANIOŁKI,kobiety,85,6
ANIOŁKI,mężczyźni,85,6
BRĘTOWO,kobiety,85,6
BRĘTOWO,mężczyźni,85,4
BRZEŹNO,kobiety,85,55
BRZEŹNO,mężczyźni,85,24
CHEŁM,kobiety,85,51
CHEŁM,mężczyźni,85,34
JASIEŃ,kobiety,85,7
JASIEŃ,mężczyźni,85,9
KOKOSZKI,kobiety,85,4
KOKOSZKI,mężczyźni,85,3
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,85,4
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,85,2
LETNICA,kobiety,85,2
LETNICA,mężczyźni,85,0
MATARNIA,kobiety,85,4
MATARNIA,mężczyźni,85,4
MŁYNISKA,kobiety,85,14
MŁYNISKA,mężczyźni,85,4
NOWY PORT,kobiety,85,16
NOWY PORT,mężczyźni,85,10
OLIWA,kobiety,85,63
OLIWA,mężczyźni,85,37
OLSZYNKA,kobiety,85,10
OLSZYNKA,mężczyźni,85,1
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,85,63
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,85,23
OSOWA,kobiety,85,20
OSOWA,mężczyźni,85,16
PIECKIIGOWO,kobiety,85,47
PIECKIIGOWO,mężczyźni,85,26
PRZERÓBKA,kobiety,85,18
PRZERÓBKA,mężczyźni,85,6
PRZYMORZE MAŁE,kobiety,85,103
PRZYMORZE MAŁE,mężczyźni,85,57
PRZYMORZE WIELKIE,kobiety,85,146
PRZYMORZE WIELKIE,mężczyźni,85,98
RUDNIKI,kobiety,85,2
RUDNIKI,mężczyźni,85,1
SIEDLCE,kobiety,85,50
SIEDLCE,mężczyźni,85,22
STOGI,kobiety,85,43
STOGI,mężczyźni,85,20
STRZYŻA,kobiety,85,23
STRZYŻA,mężczyźni,85,13
SUCHANINO,kobiety,85,23
SUCHANINO,mężczyźni,85,15
ŚRÓDMIEŚCIE,kobiety,85,149
ŚRÓDMIEŚCIE,mężczyźni,85,48
UJEŚCISKO-ŁOSTOWICE,kobiety,85,11
UJEŚCISKO-ŁOSTOWICE,mężczyźni,85,9
VII DWÓR,kobiety,85,25
VII DWÓR,mężczyźni,85,24
WRZESZCZ DOLNY,kobiety,85,98
WRZESZCZ DOLNY,mężczyźni,85,48
WRZESZCZ GÓRNY,kobiety,85,83
WRZESZCZ GÓRNY,mężczyźni,85,48
WYSPA SOBIESZEWSKA,kobiety,85,6
WYSPA SOBIESZEWSKA,mężczyźni,85,4
WZGÓRZE MICKIEWICZA,kobiety,85,5
WZGÓRZE MICKIEWICZA,mężczyźni,85,6
ZASPA MŁYNIEC,kobiety,85,35
ZASPA MŁYNIEC,mężczyźni,85,32
ZASPA ROZSTAJE,kobiety,85,23
ZASPA ROZSTAJE,mężczyźni,85,16
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,85,69
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,85,54
GDAŃSK,kobiety,85,1284
GDAŃSK,mężczyźni,85,724
ANIOŁKI,kobiety,86,6
ANIOŁKI,mężczyźni,86,7
BRĘTOWO,kobiety,86,7
BRĘTOWO,mężczyźni,86,4
BRZEŹNO,kobiety,86,43
BRZEŹNO,mężczyźni,86,24
CHEŁM,kobiety,86,51
CHEŁM,mężczyźni,86,24
JASIEŃ,kobiety,86,5
JASIEŃ,mężczyźni,86,10
KOKOSZKI,kobiety,86,7
KOKOSZKI,mężczyźni,86,2
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,86,5
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,86,0
LETNICA,kobiety,86,2
LETNICA,mężczyźni,86,2
MATARNIA,kobiety,86,7
MATARNIA,mężczyźni,86,3
MŁYNISKA,kobiety,86,15
MŁYNISKA,mężczyźni,86,8
NOWY PORT,kobiety,86,19
NOWY PORT,mężczyźni,86,7
OLIWA,kobiety,86,84
OLIWA,mężczyźni,86,34
OLSZYNKA,kobiety,86,4
OLSZYNKA,mężczyźni,86,2
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,86,27
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,86,24
OSOWA,kobiety,86,13
OSOWA,mężczyźni,86,14
PIECKIIGOWO,kobiety,86,25
PIECKIIGOWO,mężczyźni,86,24
PRZERÓBKA,kobiety,86,14
PRZERÓBKA,mężczyźni,86,9
PRZYMORZE MAŁE,kobiety,86,88
PRZYMORZE MAŁE,mężczyźni,86,54
PRZYMORZE WIELKIE,kobiety,86,114
PRZYMORZE WIELKIE,mężczyźni,86,84
RUDNIKI,kobiety,86,2
RUDNIKI,mężczyźni,86,2
SIEDLCE,kobiety,86,54
SIEDLCE,mężczyźni,86,16
STOGI,kobiety,86,37
STOGI,mężczyźni,86,14
STRZYŻA,kobiety,86,27
STRZYŻA,mężczyźni,86,19
SUCHANINO,kobiety,86,28
SUCHANINO,mężczyźni,86,14
ŚRÓDMIEŚCIE,kobiety,86,154
ŚRÓDMIEŚCIE,mężczyźni,86,51
UJEŚCISKO-ŁOSTOWICE,kobiety,86,16
UJEŚCISKO-ŁOSTOWICE,mężczyźni,86,6
VII DWÓR,kobiety,86,12
VII DWÓR,mężczyźni,86,11
WRZESZCZ DOLNY,kobiety,86,92
WRZESZCZ DOLNY,mężczyźni,86,39
WRZESZCZ GÓRNY,kobiety,86,105
WRZESZCZ GÓRNY,mężczyźni,86,45
WYSPA SOBIESZEWSKA,kobiety,86,6
WYSPA SOBIESZEWSKA,mężczyźni,86,3
WZGÓRZE MICKIEWICZA,kobiety,86,8
WZGÓRZE MICKIEWICZA,mężczyźni,86,4
ZASPA MŁYNIEC,kobiety,86,37
ZASPA MŁYNIEC,mężczyźni,86,23
ZASPA ROZSTAJE,kobiety,86,16
ZASPA ROZSTAJE,mężczyźni,86,12
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,86,67
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,86,39
GDAŃSK,kobiety,86,1197
GDAŃSK,mężczyźni,86,634
ANIOŁKI,kobiety,87,8
ANIOŁKI,mężczyźni,87,4
BRĘTOWO,kobiety,87,11
BRĘTOWO,mężczyźni,87,2
BRZEŹNO,kobiety,87,42
BRZEŹNO,mężczyźni,87,13
CHEŁM,kobiety,87,48
CHEŁM,mężczyźni,87,22
JASIEŃ,kobiety,87,10
JASIEŃ,mężczyźni,87,6
KOKOSZKI,kobiety,87,9
KOKOSZKI,mężczyźni,87,5
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,87,4
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,87,1
LETNICA,kobiety,87,4
LETNICA,mężczyźni,87,1
MATARNIA,kobiety,87,7
MATARNIA,mężczyźni,87,6
MŁYNISKA,kobiety,87,12
MŁYNISKA,mężczyźni,87,5
NOWY PORT,kobiety,87,17
NOWY PORT,mężczyźni,87,7
OLIWA,kobiety,87,59
OLIWA,mężczyźni,87,25
OLSZYNKA,kobiety,87,4
OLSZYNKA,mężczyźni,87,2
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,87,37
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,87,14
OSOWA,kobiety,87,16
OSOWA,mężczyźni,87,10
PIECKIIGOWO,kobiety,87,26
PIECKIIGOWO,mężczyźni,87,20
PRZERÓBKA,kobiety,87,20
PRZERÓBKA,mężczyźni,87,6
PRZYMORZE MAŁE,kobiety,87,79
PRZYMORZE MAŁE,mężczyźni,87,52
PRZYMORZE WIELKIE,kobiety,87,114
PRZYMORZE WIELKIE,mężczyźni,87,80
RUDNIKI,kobiety,87,3
RUDNIKI,mężczyźni,87,2
SIEDLCE,kobiety,87,46
SIEDLCE,mężczyźni,87,20
STOGI,kobiety,87,51
STOGI,mężczyźni,87,19
STRZYŻA,kobiety,87,27
STRZYŻA,mężczyźni,87,8
SUCHANINO,kobiety,87,24
SUCHANINO,mężczyźni,87,7
ŚRÓDMIEŚCIE,kobiety,87,136
ŚRÓDMIEŚCIE,mężczyźni,87,51
UJEŚCISKO-ŁOSTOWICE,kobiety,87,8
UJEŚCISKO-ŁOSTOWICE,mężczyźni,87,6
VII DWÓR,kobiety,87,21
VII DWÓR,mężczyźni,87,15
WRZESZCZ DOLNY,kobiety,87,77
WRZESZCZ DOLNY,mężczyźni,87,40
WRZESZCZ GÓRNY,kobiety,87,85
WRZESZCZ GÓRNY,mężczyźni,87,39
WYSPA SOBIESZEWSKA,kobiety,87,10
WYSPA SOBIESZEWSKA,mężczyźni,87,2
WZGÓRZE MICKIEWICZA,kobiety,87,4
WZGÓRZE MICKIEWICZA,mężczyźni,87,5
ZASPA MŁYNIEC,kobiety,87,28
ZASPA MŁYNIEC,mężczyźni,87,23
ZASPA ROZSTAJE,kobiety,87,14
ZASPA ROZSTAJE,mężczyźni,87,16
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,87,63
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,87,26
GDAŃSK,kobiety,87,1124
GDAŃSK,mężczyźni,87,560
ANIOŁKI,kobiety,88,11
ANIOŁKI,mężczyźni,88,2
BRĘTOWO,kobiety,88,11
BRĘTOWO,mężczyźni,88,2
BRZEŹNO,kobiety,88,30
BRZEŹNO,mężczyźni,88,15
CHEŁM,kobiety,88,33
CHEŁM,mężczyźni,88,21
JASIEŃ,kobiety,88,10
JASIEŃ,mężczyźni,88,1
KOKOSZKI,kobiety,88,14
KOKOSZKI,mężczyźni,88,3
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,88,3
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,88,3
LETNICA,kobiety,88,1
LETNICA,mężczyźni,88,2
MATARNIA,kobiety,88,6
MATARNIA,mężczyźni,88,4
MŁYNISKA,kobiety,88,16
MŁYNISKA,mężczyźni,88,5
NOWY PORT,kobiety,88,13
NOWY PORT,mężczyźni,88,8
OLIWA,kobiety,88,67
OLIWA,mężczyźni,88,36
OLSZYNKA,kobiety,88,0
OLSZYNKA,mężczyźni,88,2
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,88,22
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,88,17
OSOWA,kobiety,88,19
OSOWA,mężczyźni,88,7
PIECKIIGOWO,kobiety,88,27
PIECKIIGOWO,mężczyźni,88,7
PRZERÓBKA,kobiety,88,13
PRZERÓBKA,mężczyźni,88,3
PRZYMORZE MAŁE,kobiety,88,65
PRZYMORZE MAŁE,mężczyźni,88,45
PRZYMORZE WIELKIE,kobiety,88,86
PRZYMORZE WIELKIE,mężczyźni,88,40
RUDNIKI,kobiety,88,0
RUDNIKI,mężczyźni,88,0
SIEDLCE,kobiety,88,58
SIEDLCE,mężczyźni,88,13
STOGI,kobiety,88,50
STOGI,mężczyźni,88,22
STRZYŻA,kobiety,88,23
STRZYŻA,mężczyźni,88,10
SUCHANINO,kobiety,88,20
SUCHANINO,mężczyźni,88,8
ŚRÓDMIEŚCIE,kobiety,88,125
ŚRÓDMIEŚCIE,mężczyźni,88,66
UJEŚCISKO-ŁOSTOWICE,kobiety,88,13
UJEŚCISKO-ŁOSTOWICE,mężczyźni,88,4
VII DWÓR,kobiety,88,13
VII DWÓR,mężczyźni,88,14
WRZESZCZ DOLNY,kobiety,88,82
WRZESZCZ DOLNY,mężczyźni,88,28
WRZESZCZ GÓRNY,kobiety,88,100
WRZESZCZ GÓRNY,mężczyźni,88,37
WYSPA SOBIESZEWSKA,kobiety,88,8
WYSPA SOBIESZEWSKA,mężczyźni,88,3
WZGÓRZE MICKIEWICZA,kobiety,88,8
WZGÓRZE MICKIEWICZA,mężczyźni,88,5
ZASPA MŁYNIEC,kobiety,88,33
ZASPA MŁYNIEC,mężczyźni,88,22
ZASPA ROZSTAJE,kobiety,88,28
ZASPA ROZSTAJE,mężczyźni,88,7
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,88,45
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,88,26
GDAŃSK,kobiety,88,1053
GDAŃSK,mężczyźni,88,488
ANIOŁKI,kobiety,89,11
ANIOŁKI,mężczyźni,89,2
BRĘTOWO,kobiety,89,10
BRĘTOWO,mężczyźni,89,2
BRZEŹNO,kobiety,89,22
BRZEŹNO,mężczyźni,89,15
CHEŁM,kobiety,89,36
CHEŁM,mężczyźni,89,13
JASIEŃ,kobiety,89,7
JASIEŃ,mężczyźni,89,3
KOKOSZKI,kobiety,89,5
KOKOSZKI,mężczyźni,89,2
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,89,4
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,89,0
LETNICA,kobiety,89,2
LETNICA,mężczyźni,89,0
MATARNIA,kobiety,89,5
MATARNIA,mężczyźni,89,2
MŁYNISKA,kobiety,89,4
MŁYNISKA,mężczyźni,89,4
NOWY PORT,kobiety,89,17
NOWY PORT,mężczyźni,89,11
OLIWA,kobiety,89,55
OLIWA,mężczyźni,89,25
OLSZYNKA,kobiety,89,5
OLSZYNKA,mężczyźni,89,3
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,89,33
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,89,18
OSOWA,kobiety,89,10
OSOWA,mężczyźni,89,14
PIECKIIGOWO,kobiety,89,12
PIECKIIGOWO,mężczyźni,89,13
PRZERÓBKA,kobiety,89,13
PRZERÓBKA,mężczyźni,89,4
PRZYMORZE MAŁE,kobiety,89,56
PRZYMORZE MAŁE,mężczyźni,89,34
PRZYMORZE WIELKIE,kobiety,89,71
PRZYMORZE WIELKIE,mężczyźni,89,40
RUDNIKI,kobiety,89,1
RUDNIKI,mężczyźni,89,0
SIEDLCE,kobiety,89,43
SIEDLCE,mężczyźni,89,25
STOGI,kobiety,89,33
STOGI,mężczyźni,89,13
STRZYŻA,kobiety,89,24
STRZYŻA,mężczyźni,89,8
SUCHANINO,kobiety,89,27
SUCHANINO,mężczyźni,89,9
ŚRÓDMIEŚCIE,kobiety,89,127
ŚRÓDMIEŚCIE,mężczyźni,89,39
UJEŚCISKO-ŁOSTOWICE,kobiety,89,14
UJEŚCISKO-ŁOSTOWICE,mężczyźni,89,5
VII DWÓR,kobiety,89,12
VII DWÓR,mężczyźni,89,11
WRZESZCZ DOLNY,kobiety,89,58
WRZESZCZ DOLNY,mężczyźni,89,12
WRZESZCZ GÓRNY,kobiety,89,72
WRZESZCZ GÓRNY,mężczyźni,89,25
WYSPA SOBIESZEWSKA,kobiety,89,3
WYSPA SOBIESZEWSKA,mężczyźni,89,2
WZGÓRZE MICKIEWICZA,kobiety,89,3
WZGÓRZE MICKIEWICZA,mężczyźni,89,2
ZASPA MŁYNIEC,kobiety,89,23
ZASPA MŁYNIEC,mężczyźni,89,17
ZASPA ROZSTAJE,kobiety,89,18
ZASPA ROZSTAJE,mężczyźni,89,8
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,89,42
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,89,17
GDAŃSK,kobiety,89,878
GDAŃSK,mężczyźni,89,398
ANIOŁKI,kobiety,90,6
ANIOŁKI,mężczyźni,90,3
BRĘTOWO,kobiety,90,4
BRĘTOWO,mężczyźni,90,2
BRZEŹNO,kobiety,90,19
BRZEŹNO,mężczyźni,90,8
CHEŁM,kobiety,90,40
CHEŁM,mężczyźni,90,11
JASIEŃ,kobiety,90,5
JASIEŃ,mężczyźni,90,6
KOKOSZKI,kobiety,90,1
KOKOSZKI,mężczyźni,90,1
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,90,1
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,90,1
LETNICA,kobiety,90,0
LETNICA,mężczyźni,90,1
MATARNIA,kobiety,90,3
MATARNIA,mężczyźni,90,2
MŁYNISKA,kobiety,90,3
MŁYNISKA,mężczyźni,90,6
NOWY PORT,kobiety,90,24
NOWY PORT,mężczyźni,90,3
OLIWA,kobiety,90,41
OLIWA,mężczyźni,90,18
OLSZYNKA,kobiety,90,1
OLSZYNKA,mężczyźni,90,0
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,90,21
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,90,14
OSOWA,kobiety,90,14
OSOWA,mężczyźni,90,8
PIECKIIGOWO,kobiety,90,20
PIECKIIGOWO,mężczyźni,90,8
PRZERÓBKA,kobiety,90,10
PRZERÓBKA,mężczyźni,90,3
PRZYMORZE MAŁE,kobiety,90,35
PRZYMORZE MAŁE,mężczyźni,90,20
PRZYMORZE WIELKIE,kobiety,90,56
PRZYMORZE WIELKIE,mężczyźni,90,24
RUDNIKI,kobiety,90,0
RUDNIKI,mężczyźni,90,1
SIEDLCE,kobiety,90,31
SIEDLCE,mężczyźni,90,11
STOGI,kobiety,90,41
STOGI,mężczyźni,90,18
STRZYŻA,kobiety,90,21
STRZYŻA,mężczyźni,90,5
SUCHANINO,kobiety,90,20
SUCHANINO,mężczyźni,90,8
ŚRÓDMIEŚCIE,kobiety,90,96
ŚRÓDMIEŚCIE,mężczyźni,90,50
UJEŚCISKO-ŁOSTOWICE,kobiety,90,10
UJEŚCISKO-ŁOSTOWICE,mężczyźni,90,2
VII DWÓR,kobiety,90,9
VII DWÓR,mężczyźni,90,1
WRZESZCZ DOLNY,kobiety,90,60
WRZESZCZ DOLNY,mężczyźni,90,12
WRZESZCZ GÓRNY,kobiety,90,68
WRZESZCZ GÓRNY,mężczyźni,90,23
WYSPA SOBIESZEWSKA,kobiety,90,8
WYSPA SOBIESZEWSKA,mężczyźni,90,3
WZGÓRZE MICKIEWICZA,kobiety,90,1
WZGÓRZE MICKIEWICZA,mężczyźni,90,3
ZASPA MŁYNIEC,kobiety,90,15
ZASPA MŁYNIEC,mężczyźni,90,11
ZASPA ROZSTAJE,kobiety,90,21
ZASPA ROZSTAJE,mężczyźni,90,8
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,90,35
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,90,19
GDAŃSK,kobiety,90,740
GDAŃSK,mężczyźni,90,314
ANIOŁKI,kobiety,91,4
ANIOŁKI,mężczyźni,91,0
BRĘTOWO,kobiety,91,6
BRĘTOWO,mężczyźni,91,1
BRZEŹNO,kobiety,91,17
BRZEŹNO,mężczyźni,91,10
CHEŁM,kobiety,91,29
CHEŁM,mężczyźni,91,7
JASIEŃ,kobiety,91,2
JASIEŃ,mężczyźni,91,2
KOKOSZKI,kobiety,91,3
KOKOSZKI,mężczyźni,91,2
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,91,3
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,91,1
LETNICA,kobiety,91,1
LETNICA,mężczyźni,91,0
MATARNIA,kobiety,91,5
MATARNIA,mężczyźni,91,1
MŁYNISKA,kobiety,91,3
MŁYNISKA,mężczyźni,91,3
NOWY PORT,kobiety,91,22
NOWY PORT,mężczyźni,91,3
OLIWA,kobiety,91,39
OLIWA,mężczyźni,91,15
OLSZYNKA,kobiety,91,2
OLSZYNKA,mężczyźni,91,0
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,91,18
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,91,2
OSOWA,kobiety,91,9
OSOWA,mężczyźni,91,6
PIECKIIGOWO,kobiety,91,24
PIECKIIGOWO,mężczyźni,91,11
PRZERÓBKA,kobiety,91,7
PRZERÓBKA,mężczyźni,91,0
PRZYMORZE MAŁE,kobiety,91,37
PRZYMORZE MAŁE,mężczyźni,91,22
PRZYMORZE WIELKIE,kobiety,91,33
PRZYMORZE WIELKIE,mężczyźni,91,27
RUDNIKI,kobiety,91,0
RUDNIKI,mężczyźni,91,1
SIEDLCE,kobiety,91,39
SIEDLCE,mężczyźni,91,13
STOGI,kobiety,91,19
STOGI,mężczyźni,91,7
STRZYŻA,kobiety,91,18
STRZYŻA,mężczyźni,91,8
SUCHANINO,kobiety,91,8
SUCHANINO,mężczyźni,91,4
ŚRÓDMIEŚCIE,kobiety,91,75
ŚRÓDMIEŚCIE,mężczyźni,91,33
UJEŚCISKO-ŁOSTOWICE,kobiety,91,11
UJEŚCISKO-ŁOSTOWICE,mężczyźni,91,1
VII DWÓR,kobiety,91,11
VII DWÓR,mężczyźni,91,6
WRZESZCZ DOLNY,kobiety,91,49
WRZESZCZ DOLNY,mężczyźni,91,18
WRZESZCZ GÓRNY,kobiety,91,51
WRZESZCZ GÓRNY,mężczyźni,91,24
WYSPA SOBIESZEWSKA,kobiety,91,7
WYSPA SOBIESZEWSKA,mężczyźni,91,1
WZGÓRZE MICKIEWICZA,kobiety,91,4
WZGÓRZE MICKIEWICZA,mężczyźni,91,3
ZASPA MŁYNIEC,kobiety,91,15
ZASPA MŁYNIEC,mężczyźni,91,2
ZASPA ROZSTAJE,kobiety,91,9
ZASPA ROZSTAJE,mężczyźni,91,3
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,91,29
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,mężczyźni,91,5
GDAŃSK,kobiety,91,609
GDAŃSK,mężczyźni,91,242
ANIOŁKI,kobiety,92,6
ANIOŁKI,mężczyźni,92,2
BRĘTOWO,kobiety,92,2
BRĘTOWO,mężczyźni,92,1
BRZEŹNO,kobiety,92,19
BRZEŹNO,mężczyźni,92,7
CHEŁM,kobiety,92,21
CHEŁM,mężczyźni,92,6
JASIEŃ,kobiety,92,4
JASIEŃ,mężczyźni,92,1
KOKOSZKI,kobiety,92,2
KOKOSZKI,mężczyźni,92,0
KRAKOWIEC-GÓRKI ZACHODNIE,kobiety,92,2
KRAKOWIEC-GÓRKI ZACHODNIE,mężczyźni,92,0
LETNICA,kobiety,92,2
LETNICA,mężczyźni,92,0
MATARNIA,kobiety,92,1
MATARNIA,mężczyźni,92,2
MŁYNISKA,kobiety,92,2
MŁYNISKA,mężczyźni,92,1
NOWY PORT,kobiety,92,10
NOWY PORT,mężczyźni,92,5
OLIWA,kobiety,92,38
OLIWA,mężczyźni,92,16
OLSZYNKA,kobiety,92,5
OLSZYNKA,mężczyźni,92,0
ORUNIA-ŚW.WOJCIECH-LIPCE,kobiety,92,26
ORUNIA-ŚW.WOJCIECH-LIPCE,mężczyźni,92,3
OSOWA,kobiety,92,5
OSOWA,mężczyźni,92,1
PIECKIIGOWO,kobiety,92,8
PIECKIIGOWO,mężczyźni,92,6
PRZERÓBKA,kobiety,92,9
PRZERÓBKA,mężczyźni,92,3
PRZYMORZE MAŁE,kobiety,92,37
PRZYMORZE MAŁE,mężczyźni,92,11
PRZYMORZE WIELKIE,kobiety,92,34
PRZYMORZE WIELKIE,mężczyźni,92,11
RUDNIKI,kobiety,92,0
RUDNIKI,mężczyźni,92,0
SIEDLCE,kobiety,92,25
SIEDLCE,mężczyźni,92,13
STOGI,kobiety,92,18
STOGI,mężczyźni,92,5
STRZYŻA,kobiety,92,17
STRZYŻA,mężczyźni,92,2
SUCHANINO,kobiety,92,11
SUCHANINO,mężczyźni,92,3
ŚRÓDMIEŚCIE,kobiety,92,54
ŚRÓDMIEŚCIE,mężczyźni,92,27
UJEŚCISKO-ŁOSTOWICE,kobiety,92,10
UJEŚCISKO-ŁOSTOWICE,mężczyźni,92,1
VII DWÓR,kobiety,92,5
VII DWÓR,mężczyźni,92,5
WRZESZCZ DOLNY,kobiety,92,27
WRZESZCZ DOLNY,mężczyźni,92,15
WRZESZCZ GÓRNY,kobiety,92,50
WRZESZCZ GÓRNY,mężczyźni,92,16
WYSPA SOBIESZEWSKA,kobiety,92,2
WYSPA SOBIESZEWSKA,mężczyźni,92,0
WZGÓRZE MICKIEWICZA,kobiety,92,1
WZGÓRZE MICKIEWICZA,mężczyźni,92,1
ZASPA MŁYNIEC,kobiety,92,9
ZASPA MŁYNIEC,mężczyźni,92,7
ZASPA ROZSTAJE,kobiety,92,14
ZASPA ROZSTAJE,mężczyźni,92,5
ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA,kobiety,92,25
